dataset_id,seed,variant,acyclic,edge_mass,incoming_edge_mass,parent_limit_violation_rate,threshold,thresholded_edge_density
28,0,full,True,85.98011779785156,"[0.929193913936615, 1.5820235013961792, 0.6021093130111694, 1.278205156326294, 1.7439528703689575, 1.4412692785263062, 4.455456733703613, 0.8989593982696533, 0.9513575434684753, 0.8666874170303345, 1.1395747661590576, 0.864946186542511, 1.6886720657348633, 3.6930274963378906, 1.0547221899032593, 0.06317592412233353, 0.8584560751914978, 0.6480260491371155, 1.668380618095398, 1.7765992879867554, 0.13656394183635712, 2.2966063022613525, 2.7716598510742188, 0.9021854996681213, 0.8889015316963196, 1.8578354120254517, 1.6939418315887451, 1.8873752355575562, 1.1630451679229736, 1.574586033821106, 2.131810426712036, 0.868247389793396, 0.06724986433982849, 2.535916566848755, 1.152526617050171, 1.8989070653915405, 0.8434847593307495, 1.7477967739105225, 3.360201358795166, 0.932572603225708, 0.03549381345510483, 2.218346118927002, 2.056763172149658, 1.7058385610580444, 1.1892975568771362, 1.6350841522216797, 2.0448338985443115, 0.02887103520333767, 0.9431048631668091, 0.7574506402015686, 0.040166642516851425, 0.9725232124328613, 1.4720994234085083, 0.0, 0.19849900901317596, 0.066855788230896, 0.9697936177253723, 1.2730975151062012, 0.7890148162841797, 2.1450698375701904, 3.6954922676086426, 1.076124668121338, 0.8216619491577148, 0.9284207820892334]",0.671875,0.05,0.1636904761904762
3,3,full,True,62.76411819458008,"[3.5394062995910645, 1.3792308568954468, 0.9759351015090942, 0.02019364759325981, 1.9037666320800781, 2.4431698322296143, 0.9895070791244507, 0.1912112534046173, 1.3416218757629395, 0.7906729578971863, 3.263842821121216, 3.702587842941284, 0.8229860663414001, 1.5289069414138794, 1.1741669178009033, 1.0382003784179688, 1.100629448890686, 0.2860408425331116, 1.081159234046936, 0.5407271385192871, 0.6352689862251282, 1.546416997909546, 1.8334110975265503, 4.178657054901123, 0.6043472290039062, 3.3819632530212402, 4.975311279296875, 2.458138942718506, 0.8673304915428162, 3.408060073852539, 1.3883769512176514, 1.3335256576538086, 0.0, 1.9476759433746338, 5.031135082244873, 1.0605345964431763]",0.7777777777777778,0.05,0.38015873015873014
3,4,full,True,86.05218505859375,"[4.385834217071533, 0.1582111269235611, 4.051702976226807, 0.4305673837661743, 0.0, 1.6763255596160889, 0.6063737273216248, 3.9153664112091064, 3.156669855117798, 2.744961977005005, 3.192305326461792, 4.101408958435059, 1.1094081401824951, 0.8875362277030945, 2.1754610538482666, 3.5009822845458984, 4.085606575012207, 2.578422784805298, 3.6884267330169678, 2.352813243865967, 3.7734673023223877, 0.07130283862352371, 4.987343788146973, 4.884955406188965, 3.8622658252716064, 0.36271175742149353, 1.7190272808074951, 0.17079362273216248, 5.055943965911865, 1.9264987707138062, 0.46569523215293884, 0.5088732242584229, 5.126003742218018, 2.992540121078491, 0.9645019769668579, 0.38187962770462036]",0.7222222222222222,0.05,0.44761904761904764
3,1,full,True,76.43167114257812,"[4.949944019317627, 0.8070786595344543, 1.6070189476013184, 4.225317478179932, 3.988832712173462, 5.12982177734375, 3.879601240158081, 1.9852313995361328, 0.08584925532341003, 3.153014898300171, 2.6597492694854736, 3.448099374771118, 0.15743553638458252, 1.2786612510681152, 0.7632262706756592, 0.0, 2.7166810035705566, 1.9870857000350952, 0.8925138115882874, 0.37079185247421265, 0.9545491337776184, 0.7281252145767212, 0.3058219850063324, 3.3648314476013184, 2.9394922256469727, 0.7042586207389832, 0.6801953315734863, 4.961589813232422, 3.429757595062256, 1.5061535835266113, 0.18851783871650696, 1.961604118347168, 3.5107736587524414, 3.4297709465026855, 2.7645957469940186, 0.9156825542449951]",0.8333333333333334,0.05,0.43333333333333335
3,2,full,True,78.6950912475586,"[0.6287826299667358, 2.066972017288208, 1.6824142932891846, 3.2775235176086426, 2.4289369583129883, 2.521676778793335, 0.295872300863266, 0.24394837021827698, 1.9208300113677979, 5.390056610107422, 1.5898947715759277, 0.3503834009170532, 2.5537056922912598, 3.9547581672668457, 5.0629658699035645, 0.04884548485279083, 4.9652910232543945, 5.060586452484131, 1.4979184865951538, 0.565118670463562, 0.5321474075317383, 1.022343397140503, 1.282081127166748, 0.4096909761428833, 2.929713726043701, 1.221421718597412, 2.5636136531829834, 2.8918027877807617, 3.120051383972168, 2.6528306007385254, 3.2999486923217773, 0.0, 3.6054017543792725, 1.286257028579712, 1.1339290142059326, 4.637378692626953]",0.75,0.05,0.42777777777777776
3,0,full,True,76.78550720214844,"[3.688706874847412, 0.16942846775054932, 2.641636610031128, 1.8878165483474731, 3.2152910232543945, 2.437589645385742, 2.3562023639678955, 1.0258597135543823, 2.2890987396240234, 1.1906416416168213, 1.3775790929794312, 3.246516466140747, 1.7368638515472412, 0.3020193874835968, 0.44108209013938904, 0.5882401466369629, 1.044367790222168, 3.514291286468506, 4.812464714050293, 1.96036958694458, 0.008876696228981018, 3.0920803546905518, 0.0, 3.9168968200683594, 2.056882381439209, 4.663172245025635, 5.111485481262207, 0.4122706949710846, 5.005753517150879, 1.1081820726394653, 2.3621561527252197, 3.7424724102020264, 2.772883892059326, 0.3763735592365265, 0.2204868197441101, 2.0094587802886963]",0.75,0.05,0.42698412698412697
41168,3,full,True,229.84072875976562,"[9.708176612854004, 5.684235095977783, 3.653254508972168, 13.243871688842773, 9.168534278869629, 1.0375752449035645, 13.136847496032715, 1.6672260761260986, 8.165461540222168, 0.0, 2.904468297958374, 0.29876509308815, 9.250006675720215, 1.8788272142410278, 3.502769708633423, 2.3379807472229004, 0.10691699385643005, 0.6522308588027954, 1.1068446636199951, 10.314509391784668, 1.4509934186935425, 14.152451515197754, 3.0263938903808594, 6.017580986022949, 1.0566983222961426, 3.565626621246338, 8.832719802856445, 1.9271528720855713, 8.540582656860352, 1.832511067390442, 3.472712516784668, 3.0359835624694824, 0.6266366839408875, 5.268753528594971, 4.390395164489746, 3.2520341873168945, 4.050990581512451, 3.751328706741333, 4.3530964851379395, 0.5528364777565002, 3.498563051223755, 2.0354526042938232, 0.011378350667655468, 4.709672927856445, 0.9498263001441956, 3.2999229431152344, 7.334320068359375, 3.6111059188842773, 4.409905910491943, 0.9809592962265015, 3.7345404624938965, 3.504755973815918, 3.7166085243225098, 7.067747592926025]",0.7777777777777778,0.05,0.4280223619846261
41168,4,full,True,226.37684631347656,"[1.231031894683838, 14.35366439819336, 0.0, 1.8056113719940186, 1.2229746580123901, 5.174413681030273, 0.5487220883369446, 8.035945892333984, 3.1497318744659424, 10.609347343444824, 6.221646308898926, 2.1303656101226807, 1.700362205505371, 5.147736072540283, 6.667550563812256, 2.604027271270752, 0.7448506355285645, 0.13776525855064392, 13.01525592803955, 1.1384204626083374, 7.847762107849121, 0.01612056978046894, 0.6472942233085632, 2.8842458724975586, 6.1006317138671875, 4.8341217041015625, 7.272623538970947, 2.5583510398864746, 0.9466018676757812, 0.31666263937950134, 6.777859210968018, 1.4569281339645386, 3.2665419578552246, 1.3876196146011353, 2.6766412258148193, 2.0630080699920654, 8.924981117248535, 8.405613899230957, 3.9995663166046143, 6.840583801269531, 9.13213062286377, 1.8093875646591187, 2.8877506256103516, 3.417109489440918, 3.0377323627471924, 4.2530083656311035, 3.6132254600524902, 3.9004886150360107, 8.499871253967285, 2.8177506923675537, 6.977753639221191, 2.760458469390869, 5.63704252243042, 2.7699456214904785]",0.7962962962962963,0.05,0.4332634521313767
41168,1,full,True,255.90911865234375,"[13.474090576171875, 9.484532356262207, 0.9682818055152893, 1.8423051834106445, 5.783267498016357, 4.54811429977417, 0.0, 11.014815330505371, 9.192914009094238, 6.319133758544922, 11.685352325439453, 1.367967128753662, 1.1762256622314453, 2.7793478965759277, 6.667511940002441, 15.924171447753906, 7.0889153480529785, 11.626439094543457, 3.7758612632751465, 5.0004987716674805, 0.09527076780796051, 9.638644218444824, 2.1438615322113037, 0.7252597808837891, 2.569934368133545, 2.0250062942504883, 13.917146682739258, 0.27458029985427856, 2.181671380996704, 0.005279506091028452, 3.706803798675537, 1.3277666568756104, 0.04419217258691788, 1.0773645639419556, 0.46645620465278625, 6.995330333709717, 0.34174343943595886, 1.5415065288543701, 7.367453098297119, 4.833330154418945, 0.7713384032249451, 3.59625506401062, 4.289889335632324, 3.8979179859161377, 5.061949253082275, 7.3975725173950195, 5.840170860290527, 5.371893882751465, 2.967198371887207, 1.6486848592758179, 3.0497114658355713, 10.447246551513672, 4.422194480895996, 6.148761749267578]",0.8148148148148148,0.05,0.45877009084556253
41168,2,full,True,212.4043731689453,"[0.7671679258346558, 1.643500566482544, 11.863520622253418, 3.859912872314453, 2.916682720184326, 7.14828634262085, 11.150691986083984, 2.8071956634521484, 8.062318801879883, 6.510973930358887, 1.40761137008667, 2.2100043296813965, 4.856244087219238, 7.709515571594238, 0.3623751103878021, 0.011671377345919609, 0.22889721393585205, 6.39919376373291, 5.271660327911377, 2.2462635040283203, 11.917500495910645, 0.9627447128295898, 7.608612060546875, 4.0903825759887695, 0.5834060311317444, 9.048714637756348, 2.1607401371002197, 3.0070557594299316, 7.39354944229126, 0.0, 4.408028602600098, 2.116626739501953, 1.737790584564209, 2.535743236541748, 4.196913719177246, 2.7386436462402344, 6.476376056671143, 1.238242506980896, 2.3572189807891846, 3.684671401977539, 3.0436580181121826, 2.5736446380615234, 1.3674424886703491, 1.2607450485229492, 0.8819824457168579, 5.6162543296813965, 8.456618309020996, 2.6077351570129395, 3.900392532348633, 6.954669952392578, 6.304308891296387, 0.6901702880859375, 0.4656139314174652, 2.584484100341797]",0.7962962962962963,0.05,0.4304682040531097
41168,0,full,True,268.58935546875,"[2.883131742477417, 1.9240442514419556, 1.5448932647705078, 0.6091066598892212, 7.556992530822754, 6.4197916984558105, 0.0, 0.24211961030960083, 1.0764249563217163, 8.419229507446289, 6.086009979248047, 12.9921236038208, 9.50637435913086, 12.415830612182617, 2.538792133331299, 1.4686285257339478, 0.6734880805015564, 0.029546204954385757, 3.130211114883423, 5.167287349700928, 0.9433913230895996, 0.3324706554412842, 12.64013671875, 5.095217704772949, 9.462918281555176, 3.445326089859009, 10.85802936553955, 9.305609703063965, 3.471038818359375, 5.5838093757629395, 10.343765258789062, 7.6020402908325195, 4.151581287384033, 8.709615707397461, 3.158865451812744, 6.590549945831299, 0.10323410481214523, 7.153618812561035, 4.512974262237549, 13.145122528076172, 1.3951982259750366, 8.263933181762695, 6.82954216003418, 3.624457359313965, 6.923598766326904, 3.972537040710449, 2.9104561805725098, 1.7007073163986206, 6.244783878326416, 5.638633728027344, 3.903923511505127, 0.5039778351783752, 2.008098840713501, 3.3761770725250244]",0.8148148148148148,0.05,0.4591194968553459
15,3,full,True,1.5835566520690918,"[0.2901611030101776, 0.16415761411190033, 0.06184834986925125, 0.0, 0.21276064217090607, 0.13099604845046997, 0.32346758246421814, 0.15908469259738922, 0.2410806119441986]",0.0,0.05,0.18055555555555555
15,4,full,True,2.133511543273926,"[0.0, 0.6196170449256897, 0.04606601968407631, 0.24217309057712555, 0.16258060932159424, 0.3186105191707611, 0.34413057565689087, 0.19259734451770782, 0.2077363282442093]",0.0,0.05,0.25
15,1,full,True,1.8185995817184448,"[0.15321186184883118, 0.3212316334247589, 0.0, 0.003070574952289462, 0.4079865515232086, 0.12549130618572235, 0.394670695066452, 0.19358396530151367, 0.21935288608074188]",0.0,0.05,0.2222222222222222
15,2,full,True,1.768594741821289,"[0.3799031674861908, 0.2669721245765686, 0.28216540813446045, 0.02940761111676693, 0.2152051031589508, 0.0, 0.20259086787700653, 0.21674862504005432, 0.17560184001922607]",0.0,0.05,0.19444444444444445
15,0,full,True,1.4709844589233398,"[0.2242344468832016, 0.16589295864105225, 0.28253310918807983, 0.17937375605106354, 0.24880704283714294, 0.0, 0.043137673288583755, 0.11501075327396393, 0.21199460327625275]",0.0,0.05,0.18055555555555555
50,3,full,True,5.196381568908691,"[0.4736782908439636, 0.01320201251655817, 0.0, 0.609566330909729, 0.30649933218955994, 0.9386091232299805, 1.3536964654922485, 0.811626136302948, 0.6895038485527039]",0.0,0.05,0.4583333333333333
50,4,full,True,5.178812026977539,"[0.4324638843536377, 0.0, 0.6928182244300842, 0.4430871903896332, 0.02566162310540676, 0.20753371715545654, 1.2611497640609741, 0.825422465801239, 1.2906752824783325]",0.0,0.05,0.4444444444444444
50,1,full,True,4.938601493835449,"[0.2540675401687622, 0.9110676646232605, 0.0008201008895412087, 0.0, 1.0745933055877686, 0.2283971905708313, 1.2895088195800781, 0.445390909910202, 0.7347556352615356]",0.0,0.05,0.4722222222222222
50,2,full,True,4.637737274169922,"[0.5950003862380981, 0.9114502668380737, 0.8504135608673096, 0.5819790363311768, 0.2588111162185669, 0.7393044829368591, 0.0645490512251854, 0.636229395866394, 0.0]",0.0,0.05,0.3888888888888889
50,0,full,True,6.169307708740234,"[1.1843783855438232, 1.560030221939087, 0.5993836522102356, 0.021874647587537766, 0.8961043357849121, 0.5363962650299072, 1.0429859161376953, 0.32815372943878174, 0.0]",0.0,0.05,0.4722222222222222
293,3,full,True,0.31966689229011536,"[0.14293426275253296, 0.0504111647605896, 0.027189385145902634, 0.002698006108403206, 0.0280279703438282, 0.012824693694710732, 0.0, 0.001475195400416851, 0.022679386660456657, 0.02861807681620121, 3.227296838304028e-05, 7.975359767442569e-05, 4.735518086818047e-05, 7.682017894694582e-05, 5.0246340833837166e-05, 4.788541991729289e-05, 5.0173875933978707e-05, 5.509905895451084e-05, 3.332342021167278e-05, 7.538752106484026e-05, 6.224837125046179e-05, 3.8915906770853326e-05, 0.00015861379506532103, 2.4002532882150263e-05, 2.9649401767528616e-05, 0.00012773093476425856, 1.783572406566236e-05, 3.90281857107766e-05, 4.735968468594365e-05, 7.164412090787664e-05, 3.9741938962833956e-05, 9.883076563710347e-05, 8.561957656638697e-05, 1.8583561541163363e-05, 3.820643905783072e-05, 4.224767326377332e-05, 2.2639138478552923e-05, 3.0025623345864005e-05, 3.5434011806501076e-05, 0.00016034911095630378, 0.0001690259377937764, 3.698354339576326e-05, 0.00013235901133157313, 3.252695023547858e-05, 6.698034121654928e-05, 2.0287012375774793e-05, 7.795376586727798e-05, 8.504620200255886e-05, 0.00014564135926775634, 2.6951718609780073e-05, 6.140550976851955e-05, 7.49829996493645e-05, 4.137359792366624e-05, 0.0001001938508125022]",0.0,0.05,0.0
293,4,full,True,0.5315294861793518,"[0.27399033308029175, 0.0, 0.0002871594042517245, 0.026489557698369026, 0.009896552190184593, 0.024728287011384964, 0.03722887858748436, 0.03978442773222923, 0.058984626084566116, 0.056817784905433655, 2.310299350938294e-05, 2.6789974072016776e-05, 9.797382517717779e-05, 3.516247670631856e-05, 8.814461762085557e-05, 7.629919855389744e-05, 9.341557597508654e-05, 6.664036482106894e-05, 1.6371524907299317e-05, 7.175099017331377e-05, 7.007650856394321e-05, 8.641825115773827e-05, 9.692602179711685e-05, 9.032415255205706e-05, 0.0003571858105715364, 6.747686711605638e-05, 8.42979789013043e-05, 7.252579234773293e-05, 8.099662227323279e-05, 7.662627467652783e-05, 4.336797428550199e-05, 2.2894362700753845e-05, 6.586312520084903e-05, 6.676698831142858e-05, 6.798870163038373e-05, 8.038253872655332e-05, 7.546628330601379e-05, 4.9604292144067585e-05, 6.607915565837175e-05, 2.470736944815144e-05, 0.00012744958803523332, 0.00013535618199966848, 0.0002056466182693839, 8.204470213968307e-05, 3.254435432609171e-05, 7.651905616512522e-05, 3.440697764744982e-05, 7.253276271512732e-05, 8.769034320721403e-05, 6.59912548144348e-05, 7.748643838567659e-05, 3.0363535188371316e-05, 1.82888670678949e-05, 3.395018575247377e-05]",0.0,0.05,0.0
293,1,full,True,0.4840983748435974,"[0.15725919604301453, 0.10538695007562637, 0.011813978664577007, 0.04203743115067482, 0.08307735621929169, 0.02220635488629341, 0.042684417217969894, 0.0023498993832618, 0.014721384271979332, 0.0, 4.087497654836625e-05, 0.0001417041930835694, 5.905179205001332e-05, 6.931355892447755e-05, 0.00010655971709638834, 0.00010597416257951409, 4.4250948121771216e-05, 4.719292337540537e-05, 3.3769978472264484e-05, 5.365547622204758e-05, 5.0486742111388594e-05, 1.9325565517647192e-05, 7.173629273893312e-05, 4.543290560832247e-05, 1.412677079315472e-06, 3.9492137148045003e-05, 0.00017391741857863963, 6.0813101299572736e-05, 4.263224400347099e-05, 2.5278899556724355e-05, 4.314633406465873e-05, 5.896597576793283e-05, 6.180527270771563e-05, 2.6584541046759114e-05, 6.253660103539005e-05, 8.426070417044684e-05, 4.790020830114372e-05, 6.462236342485994e-05, 4.405782965477556e-05, 5.161189255886711e-05, 4.582328983815387e-05, 4.6168181143002585e-05, 9.427373151993379e-05, 4.89973826915957e-05, 9.744317503646016e-05, 5.4053220083005726e-05, 6.94750779075548e-05, 4.161875767749734e-05, 5.076521847513504e-05, 5.112021608510986e-05, 4.458711919141933e-05, 8.947205787990242e-05, 9.138264431385323e-06, 4.0130908018909395e-05]",0.0,0.05,0.0
293,2,full,True,0.24817363917827606,"[0.06472350656986237, 0.021666143089532852, 0.006063276436179876, 0.024912934750318527, 0.01162709016352892, 0.03307786583900452, 0.0437067374587059, 0.0, 0.03623064607381821, 0.0027672310825437307, 4.888397961622104e-05, 8.468568557873368e-05, 7.535768236266449e-05, 7.7502139902208e-05, 8.883344708010554e-05, 8.714970317669213e-05, 2.9941476896055974e-05, 9.510648669674993e-05, 0.00010320506407879293, 7.9521989391651e-05, 8.310364501085132e-05, 7.79532128944993e-05, 8.407924906350672e-05, 8.03947914391756e-05, 8.374836761504412e-05, 8.424243424087763e-05, 8.46582479425706e-05, 7.877176540205255e-05, 8.097721001831815e-05, 8.350670395884663e-05, 8.538155816495419e-05, 0.00013416240108199418, 3.799139904003823e-06, 8.033994527067989e-05, 7.566639396827668e-05, 8.060980326263234e-05, 8.823673124425113e-05, 9.804109140532091e-05, 4.9296708311885595e-05, 9.529942326480523e-05, 8.333948790095747e-05, 9.718436194816604e-05, 0.00010266967001371086, 8.013801561901346e-05, 1.009309107757872e-05, 3.392657163203694e-05, 8.158298442140222e-05, 7.877200550865382e-05, 0.00011746423115255311, 7.880233897594735e-05, 7.942016964079812e-05, 4.016463935840875e-05, 2.114961898769252e-05, 0.0001110681623686105]",0.0,0.05,0.0
293,0,full,True,0.3424016237258911,"[0.14978908002376556, 0.0, 0.012088417075574398, 0.03755296766757965, 0.00444306805729866, 0.027223018929362297, 0.004956783261150122, 0.03344709053635597, 0.05444703996181488, 0.016434181481599808, 4.098707722732797e-05, 5.659259841195308e-05, 4.2568652133923024e-05, 2.4519218641216867e-05, 3.650800499599427e-05, 3.5356821172172204e-05, 2.8905817089253105e-05, 2.904558823502157e-05, 2.4688682970008813e-05, 1.1999559319519904e-05, 2.459062852722127e-05, 5.6929882703116164e-05, 2.4906699763960205e-05, 3.7691814213758335e-05, 2.9080802050884813e-05, 2.5754488888196647e-05, 3.380386624485254e-05, 1.2889439858554397e-05, 4.185285433777608e-05, 7.82004717621021e-05, 4.034922312712297e-05, 2.8183256290503778e-05, 0.00011375972826499492, 2.947690154542215e-05, 8.281791087938473e-05, 5.7202440075343475e-05, 5.2503153710858896e-05, 5.855990093550645e-05, 7.992826431291178e-05, 2.6244679247611202e-05, 2.6620804419508204e-05, 4.954085670760833e-05, 2.351748844375834e-05, 4.925603570882231e-05, 0.00015013766824267805, 4.305424226913601e-05, 1.109526874643052e-05, 4.743514728033915e-05, 6.0835292970295995e-05, 7.433612336171791e-05, 2.802538983814884e-05, 6.41425940557383e-05, 9.799120743991807e-05, 2.8108348487876356e-05]",0.0,0.05,0.0
1120,3,full,True,3.7114617824554443,"[0.19678151607513428, 0.5929816961288452, 0.45242607593536377, 0.534702718257904, 0.026678288355469704, 0.26726871728897095, 0.3845558166503906, 0.4040760397911072, 0.851990818977356, 0.0]",0.0,0.05,0.32222222222222224
1120,4,full,True,2.449385166168213,"[0.0, 0.09644191712141037, 0.4976334273815155, 0.4994724690914154, 0.17705149948596954, 0.21366673707962036, 0.2278098464012146, 0.19022181630134583, 0.2538067698478699, 0.29328063130378723]",0.0,0.05,0.17777777777777778
1120,1,full,True,3.892589807510376,"[0.9716360569000244, 0.449715793132782, 0.4382525086402893, 0.4361684322357178, 0.04571960121393204, 0.1718730628490448, 0.0, 0.5324746966362, 0.6661350727081299, 0.18061459064483643]",0.0,0.05,0.3333333333333333
1120,2,full,True,2.854062080383301,"[0.2707139253616333, 0.5605007410049438, 0.4147240221500397, 0.37965908646583557, 0.0, 0.2146959900856018, 0.39389321208000183, 0.07979818433523178, 0.19732610881328583, 0.3427508473396301]",0.0,0.05,0.2222222222222222
1120,0,full,True,2.9816763401031494,"[0.46009355783462524, 0.2701553702354431, 0.0, 0.2639920115470886, 0.13547255098819733, 0.1640906035900116, 0.258786678314209, 0.4588134288787842, 0.11630053073167801, 0.8539716601371765]",0.0,0.05,0.26666666666666666
41150,3,full,True,171.61953735351562,"[5.257720470428467, 4.895798683166504, 4.197979927062988, 2.161419630050659, 5.1203131675720215, 5.11502742767334, 4.940934181213379, 4.321637153625488, 5.200944900512695, 3.157132387161255, 0.9912058115005493, 3.931800365447998, 0.8166870474815369, 0.524716854095459, 4.512815952301025, 1.790340542793274, 0.0, 4.988390922546387, 3.0700020790100098, 3.0427730083465576, 4.938325881958008, 3.61971116065979, 5.2236809730529785, 0.4359005391597748, 5.0246195793151855, 1.7078273296356201, 5.138072490692139, 1.3877925872802734, 0.789797842502594, 5.373075008392334, 5.108357906341553, 5.026171684265137, 4.514898300170898, 2.225022554397583, 3.398644208908081, 5.125075340270996, 3.692976951599121, 5.0720415115356445, 2.346440076828003, 5.159561634063721, 5.511513710021973, 3.850649833679199, 5.038577079772949, 5.3190813064575195, 0.25161153078079224, 0.7953077554702759, 0.03494422137737274, 0.16592277586460114, 4.324410915374756, 2.981879234313965]",0.86,0.05,0.3824489795918367
41150,4,full,True,272.00006103515625,"[0.03013806790113449, 6.075235366821289, 2.409075975418091, 2.8691930770874023, 4.327640056610107, 4.966270923614502, 10.160368919372559, 9.238659858703613, 3.787741184234619, 3.5188684463500977, 10.292713165283203, 8.174763679504395, 9.964982986450195, 13.244976997375488, 4.069446086883545, 5.767348289489746, 1.5912375450134277, 3.3098576068878174, 7.128843784332275, 0.0, 0.9857603311538696, 7.070729732513428, 2.541278123855591, 4.7443671226501465, 7.152824878692627, 16.664525985717773, 1.6396613121032715, 5.551992893218994, 4.394389629364014, 2.40863299369812, 15.09360408782959, 13.034629821777344, 0.47100263833999634, 2.8220505714416504, 5.794060707092285, 0.24832308292388916, 0.6860182285308838, 3.5646469593048096, 5.127374172210693, 1.8639098405838013, 0.1182543933391571, 12.743900299072266, 0.6751056909561157, 5.879395008087158, 8.357437133789062, 9.096944808959961, 10.166526794433594, 3.522563934326172, 0.3039926290512085, 8.348806381225586]",0.84,0.05,0.46285714285714286
41150,1,full,True,182.03594970703125,"[5.840264797210693, 0.5620731115341187, 5.412290096282959, 5.586539268493652, 5.223799705505371, 1.9641900062561035, 4.404362678527832, 1.6203738451004028, 5.426441192626953, 0.41647642850875854, 0.9731055498123169, 2.313528299331665, 5.121603012084961, 5.67216682434082, 4.883589744567871, 2.033426523208618, 5.360869884490967, 4.184954643249512, 5.92773962020874, 1.33339262008667, 5.520106792449951, 5.200007438659668, 0.2974216341972351, 5.4751410484313965, 5.235068321228027, 4.998481750488281, 2.604156255722046, 0.7657003402709961, 2.975792407989502, 5.01334285736084, 0.22065114974975586, 5.311642169952393, 0.11440849304199219, 5.2019524574279785, 5.276763916015625, 0.0, 3.070004940032959, 4.633220672607422, 5.1396403312683105, 3.4859609603881836, 4.192048072814941, 5.939540386199951, 1.764247179031372, 1.9373607635498047, 0.08278380334377289, 4.934418678283691, 4.909101486206055, 5.1335015296936035, 3.0110793113708496, 5.331207752227783]",0.86,0.05,0.4110204081632653
41150,2,full,True,175.60638427734375,"[0.025401420891284943, 0.7111487984657288, 3.8112435340881348, 1.1428678035736084, 4.2212347984313965, 0.0, 5.089451313018799, 5.5020575523376465, 0.8886180520057678, 2.18546199798584, 5.017515659332275, 4.824316024780273, 5.179502964019775, 5.488665580749512, 5.244853973388672, 3.0975303649902344, 2.2747998237609863, 1.2553319931030273, 2.854853868484497, 3.168422222137451, 5.420085906982422, 1.1379181146621704, 5.49397087097168, 3.579014301300049, 5.215953350067139, 3.9116196632385254, 5.243039131164551, 4.139723777770996, 0.16220523416996002, 4.970478534698486, 0.10137768089771271, 4.812095642089844, 1.7959403991699219, 2.8391478061676025, 4.7975969314575195, 0.42082032561302185, 5.194748878479004, 3.835712432861328, 5.2535505294799805, 4.945143222808838, 0.31475499272346497, 2.1013474464416504, 5.337710380554199, 5.318455219268799, 4.9612135887146, 5.241913318634033, 5.459108352661133, 1.739013433456421, 4.964812278747559, 4.91463041305542]",0.88,0.05,0.40816326530612246
41150,0,full,True,170.30245971679688,"[0.7793756723403931, 5.066080570220947, 4.2279744148254395, 4.955045223236084, 5.035816192626953, 5.080061435699463, 2.3125736713409424, 5.195807456970215, 5.197716236114502, 5.100592613220215, 3.0042331218719482, 0.18295715749263763, 4.34009313583374, 0.0, 2.6489810943603516, 3.7610936164855957, 1.3889620304107666, 3.7803735733032227, 2.0169103145599365, 4.999922275543213, 5.243616580963135, 1.7458492517471313, 4.984174728393555, 0.3004516363143921, 4.832818031311035, 4.007388114929199, 5.193009853363037, 5.185973644256592, 0.8305919170379639, 5.232566833496094, 5.059479236602783, 4.813240051269531, 2.125446319580078, 1.2113515138626099, 4.4520649909973145, 0.07948815822601318, 4.217360496520996, 4.438210964202881, 3.579030752182007, 1.3436217308044434, 0.39663296937942505, 2.55076003074646, 4.601494789123535, 5.077083587646484, 1.4114654064178467, 5.1758222579956055, 5.32133674621582, 0.01189415156841278, 2.768585443496704, 5.037087440490723]",0.88,0.05,0.38081632653061226
23,3,full,True,3.073486328125,"[0.0, 0.8612456917762756, 0.7650219798088074, 0.3345753848552704, 0.2481624186038971, 0.2824575901031494, 0.20861534774303436, 0.19244413077831268, 0.18096384406089783]",0.0,0.05,0.2916666666666667
23,4,full,True,1.8905528783798218,"[0.36488863825798035, 0.0, 0.17456656694412231, 0.19645051658153534, 0.30411115288734436, 0.25128868222236633, 0.20955508947372437, 0.1909126341342926, 0.19877956807613373]",0.0,0.05,0.1111111111111111
23,1,full,True,3.146498918533325,"[0.0, 0.5545125007629395, 0.3794342279434204, 0.34541499614715576, 0.055250100791454315, 0.5294286608695984, 0.5410336852073669, 0.3747873902320862, 0.3666374385356903]",0.0,0.05,0.20833333333333334
23,2,full,True,1.7681372165679932,"[0.3142668902873993, 0.18581727147102356, 0.1718994677066803, 0.2861442565917969, 0.1962049901485443, 0.2205284833908081, 0.21071356534957886, 0.18256226181983948, 0.0]",0.0,0.05,0.1111111111111111
23,0,full,True,4.215549468994141,"[0.4010014533996582, 0.04845377057790756, 0.8322599530220032, 0.0, 0.24441617727279663, 0.24485741555690765, 0.8557565212249756, 0.7390668392181396, 0.8497373461723328]",0.0,0.05,0.3888888888888889
54,3,full,True,19.772056579589844,"[1.0115993022918701, 2.4507510662078857, 0.4124176502227783, 0.0, 1.2242358922958374, 2.957969903945923, 0.14115428924560547, 0.8387416005134583, 1.487659215927124, 1.2317744493484497, 1.23336923122406, 0.8847667574882507, 1.1556479930877686, 0.9793263077735901, 2.0409107208251953, 1.185377836227417, 0.06872202455997467, 0.46763333678245544]",0.5,0.05,0.3954248366013072
